Client ID,Name,Age,Sex,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Investment Advisor,Fee Structure,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting
PKR41735,John Howell,54,Male,20585,2013-11-13,Jesse Evans,Asian,Accounting Assistant I,Nicholas Morrison,High,Gold,Institutional,324937.60740000004,51346.71000000001,2,9517.176000000001,1019102.4072000001,1485047.9295360001,566663.025744,307756.643292,31089.031200000005,697861.3968000001,2,3
PKR90777,Mildred Austin,40,Female,12381,2000-11-19,Victor Martinez,African,Civil Engineer,Kevin Kim,Low,Silver,Institutional,220770.8064,42264.0,3,624.0672,493159.9536,123042.74976,89305.22159999999,127706.46688799998,16505.1936,721725.6816,2,2
PKR51577,Carlos Miller,48,Male,36134,2002-07-05,Victor Martinez,Asian,Human Resources Assistant IV,Kevin Kim,High,Jade,Retail,57704.975999999995,2318.0,1,2714.929,212865.53100000002,279791.28482400003,61268.16456,118656.01203120002,41543.880000000005,743988.4188000001,3,1
PKR80436,Paul Powell,32,Female,40642,2019-01-24,Benjamin Kim,European,Geologist I,Victor Dean,Low,Jade,Commercial,132696.4716,35217.6,1,7039.9268999999995,1769470.8672,894793.434261,286880.337702,427861.53222984,77109.82260000001,1865191.9908000003,1,4
PKR79704,Harold Marshall,45,Female,13953,2012-09-21,Bruce Butler,Asian,Physical Therapy Assistant,Nicholas Ward,High,Silver,Private Bank,183957.47359999997,73230.7,1,7809.4259999999995,988246.1861999999,3085020.8911079997,746050.8037320001,1371926.9374574402,49113.091799999995,870542.46,2,5
PKR15664,Ann GoPKRales,56,Female,11535,2016-03-22,Joe Hanson,European,Legal Assistant,Ernest Knight,High,Jade,Retail,233672.18760000003,4238.41,1,1655.72,89810.62000000001,122739.52,34367.0656,45953.676287999995,40962.64,1081803.6700000002,0,2
PKR94938,Russell Gray,45,Male,25002,2009-08-03,Stephen Payne,Asian,Senior Developer,Fred Bryant,Mid,Jade,Commercial,77013.0804,24701.34,1,6162.84,379049.085,595996.5825,135092.5587,317308.580523,50942.88,1836147.645,2,2
PKR80870,Jean Stevens,56,Male,39148,2009-05-11,Anthony Berry,Asian,Financial Analyst,Ernest Knight,Low,Platinum,Retail,152911.4688,17541.12,1,1988.7552000000003,464468.1792,303466.75737600005,267764.78592,194575.74443520003,30299.712,194960.0256,0,2
PKR58524,Howard Coleman,85,Male,3834,2014-01-22,Phillip Peters,African,Systems Administrator IV,Kevin Kim,Mid,Gold,Retail,295561.3617,31806.27,1,2434.1310000000003,896415.9435000002,217504.27597500003,64215.548145,127208.92940595002,21884.215500000002,2095276.4910000002,1,3
PKR73247,Lisa Carroll,38,Male,9798,1993-01-22,Paul Larson,Asian,Biostatistician III,Nicholas Ward,Mid,Silver,Commercial,314447.3475,44848.700000000004,1,1057.0105,408232.59750000003,513488.6620500001,242637.49965,328068.4704570001,11827.042500000001,1402707.3515,3,2
PKR49380,Todd Weaver,20,Female,7225,2006-09-20,Jerry Green,American,Actuary,Gregory Boyd,Mid,Jade,Retail,126478.24,19570.0,1,783.232,507764.48,126186.06207999997,78322.38335999999,24976.137804800004,16172.72,742988.352,1,1
PKR32752,Harold Ruiz,45,Female,42175,1995-11-16,Joshua Bennett,European,Cost Accountant,Victor Rogers,High,Gold,Institutional,92351.20100000002,8788.81,3,1451.2619,145044.2043,120010.97161500002,181148.63640000002,30342.396597000006,10290.766200000002,197343.5231,1,1
PKR79491,Judith Fox,50,Male,26401,2018-04-19,Nicholas Simmons,African,Data Coordiator,Daniel Carroll,High,Gold,Private Bank,101642.3499,25257.05,2,4995.3904,1462139.0784,107265.81465600002,85325.07983999999,39493.32266880002,33064.2312,1735043.7104,2,4
PKR52559,Paul Sims,83,Male,31474,2013-10-26,Patrick Graham,American,Associate Professor,Victor Dean,High,Jade,Retail,58759.68,2220.4,1,4877.080000000001,242465.6,140284.196,72300.31640000001,29912.907023999993,16725.280000000002,370033.56000000006,2,1
PKR94127,Kenneth Black,79,Female,31870,2014-11-03,Bruce Butler,American,Financial Analyst,Fred Bryant,High,Jade,Commercial,146332.4544,12936.0,3,2300.9759999999997,347272.54079999996,152112.114048,196696.69919999997,78678.67967999999,9903.5232,113414.31359999998,0,2
PKR59774,Antonio Fisher,62,Female,13652,2013-02-27,Joshua Ryan,American,Software Test Engineer II,Fred Bryant,High,Gold,Retail,168353.23890000003,65213.46,2,2353.2108000000003,56408.955599999994,499909.49035199994,256532.50162799997,365131.26065052004,44666.0436,481601.55,0,4
PKR61218,Jeffrey Allen,56,Male,29943,2012-05-04,Jonathan Hawkins,Asian,Nurse Practicioner,Sean Vasquez,Mid,Gold,Retail,256284.53760000004,22198.4,1,380.4864,566088.432,133212.48292799998,142560.727344,83853.75241152,9275.952,132050.8056,1,2
PKR28314,Eric Ward,59,Male,17556,2010-03-09,Bruce Porter,Asian,Community Outreach Specialist,Joe Carroll,Mid,Jade,Retail,78234.3936,25758.04,1,6008.0768,667560.0623999999,391853.141856,226281.391776,31293.06076512,53119.246399999996,1225713.2712,1,2
PKR76099,Rose West,54,Female,7606,2015-02-05,Dennis Morris,Asian,Computer Systems Analyst III,Victor Rogers,High,Jade,Private Bank,384857.8125,53106.0,1,2567.16,509149.80000000005,600057.9792,241690.0194,621310.03263,22823.64,605579.76,0,3
PKR58197,Samuel Alvarez,32,Female,35122,1996-06-27,Keith Griffin,American,Assistant Manager,Daniel Carroll,High,Platinum,Commercial,130428.6096,11748.96,3,2763.072,817000.8705,1066417.1032500002,584554.5603,182791.79088299998,27933.484500000002,1164804.7725,0,1
PKR79892,Ronald Payne,66,Male,231,2007-07-23,Victor Martinez,American,Structural Analysis Engineer,Gregory Boyd,Mid,Platinum,Institutional,37133.184,5272.32,3,3382.9696000000004,392384.5312000001,470678.84505600005,110222.261184,202689.80137728,44.998400000000004,473708.77440000005,2,1
PKR39781,Joseph Riley,76,Female,13438,2004-06-01,Keith Griffin,European,Programmer Analyst I,Nicholas Ward,High,Jade,Retail,53516.5593,16820.31,1,4382.5626,383121.97559999995,329499.38321999996,105057.77436,97608.2230872,39663.3528,1683676.8107999999,3,2
PKR35995,Albert Wells,84,Male,6966,2017-08-04,Patrick Graham,European,Engineer III,Steve Sanchez,High,Silver,Retail,203494.9322,37430.61,3,4085.5465,792427.9559000001,310706.366495,156861.46658,101356.63994399998,11971.484,541524.9308,1,2
PKR42566,Gregory GoPKRalez,56,Male,121,2012-12-04,Joe Price,European,Web Designer III,Victor Dean,High,Silver,Retail,168569.0409,15739.289999999999,2,8236.7125,1035797.4624999999,2232448.40625,821541.0134999999,732957.46074,65832.4875,1113701.2625,0,3
PKR31753,Angela Tucker,78,Female,9990,2002-08-23,Donald Reynolds,Asian,Nurse Practicioner,Nicholas Ward,Mid,Platinum,Retail,110879.8129,15968.46,1,425.056,110950.56800000001,186712.064,161039.15519999998,47751.61036800001,5280.936000000001,387562.568,3,1
PKR53894,Norma Hunter,77,Male,20512,2002-02-21,Raymond Alexander,Australian,Software Test Engineer IV,Gregory Boyd,Mid,Jade,Retail,212959.3312,47416.16,2,1905.3231999999998,184616.78399999999,23935.075296,24347.749007999995,14381.678863200003,23849.4608,1100196.2928,3,4
PKR56621,Richard Campbell,53,Female,17648,2000-04-27,Bruce Butler,American,Engineer IV,Eric Shaw,Mid,Silver,Private Bank,91782.1075,25158.3,1,2110.533,1039245.9720000001,375968.35196999996,267931.46921999997,144510.13436640002,29932.002,1324137.6075,2,4
PKR76021,Denise Hamilton,42,Female,13319,2007-03-14,Shawn Long,African,Civil Engineer,Fred Bryant,High,Gold,Private Bank,130687.15659999999,23800.07,1,1414.0636,35952.5752,45415.827376,34659.447208000005,26353.1314116,23962.61,392791.7044,2,1
PKR17070,Susan Fowler,46,Female,18986,2007-12-14,Roger Alexander,Australian,Mechanical Systems Engineer,Eric Shaw,Mid,Gold,Institutional,75941.85599999999,14295.24,1,977.6088,240025.0104,190655.688384,97273.3104,51554.854512000005,7604.251199999999,876989.1816,1,1
PKR37670,Carolyn Black,68,Female,32076,2001-04-29,Joshua Bennett,African,Structural Engineer,Victor Gutierrez,High,Jade,Private Bank,112975.62239999998,31612.32,1,299.28,687264.1152,421426.09171199996,392024.27136,69584.30816639996,22436.5056,958301.1647999999,2,2
PKR45617,Ashley Franklin,70,Female,8250,2018-12-04,Joshua Little,Asian,Safety Technician IV,Victor Dean,High,Jade,Retail,311415.86,5269.599999999999,1,1169.7069999999999,326966.56299999997,969928.7690399999,496988.29488,237592.46871359996,67812.514,1154196.7359999998,1,2
PKR47563,Alice Marshall,47,Female,19839,2019-02-01,Raymond Alexander,European,Environmental Tech,Carl Anderson,Low,Jade,Retail,514809.5744,22300.559999999998,1,2492.8612,153204.28319999998,745757.791632,530487.501264,190667.9714688,69240.2684,1376704.025,1,5
PKR46352,Michael Alexander,27,Male,31923,1994-09-09,Frank Brown,Asian,Registered Nurse,Ernest Knight,Mid,Jade,Institutional,78509.67040000002,20112.960000000003,1,3239.236,465384.1192,673491.823004,287293.714708,145106.87459268,21362.941600000002,713829.9168000001,0,1
PKR52499,Johnny Cruz,18,Female,36731,2008-01-29,Stephen Payne,Australian,Structural Engineer,Victor Gutierrez,Low,Silver,Retail,313302.5168,21721.8,2,4679.33,1012987.1558,976104.2295119999,492884.313912,397786.63452191994,44550.5344,1957630.4193999998,2,3
PKR64778,Linda Butler,73,Female,4843,1995-04-16,Joshua Little,European,Computer Systems Analyst IV,Jeremy Porter,Mid,Jade,Private Bank,69271.91040000001,13546.400000000001,1,1791.8208000000002,184785.4008,167595.37502400004,143895.01896000002,24123.576708,3042.8244,241345.56600000002,3,1
PKR83362,Maria Welch,83,Male,9232,1997-08-23,Samuel Fowler,European,Account Executive,Victor Rogers,High,Jade,Retail,44252.991299999994,45239.43,1,293.47779999999995,726570.2912999998,527117.1545989999,332216.69407499995,122920.17680775,31053.882999999998,1796045.5204999996,1,2
PKR30786,Victor Ellis,72,Male,6958,2014-11-26,Dennis Ruiz,European,Accounting Assistant IV,Ernest Knight,Mid,Platinum,Commercial,67695.6033,3591.45,1,7478.799599999999,960557.3076,1233484.2617759998,726164.1218519998,174577.81285620003,29182.804799999998,705435.3551999999,2,2
PKR20476,Jeffrey Wagner,56,Male,32604,2004-08-11,Bruce Butler,European,Health Coach I,Jack Phillips,High,Silver,Private Bank,193812.25499999998,41258.5,1,7730.72,855234.08,2570251.9040000006,1060228.9104,305859.97657600004,5131.52,3265394.7199999997,2,5
PKR69060,Joyce Smith,75,Male,4910,2004-12-20,Frank Brown,Asian,VP Accounting,Ernest Knight,High,Platinum,Commercial,148197.15,36119.700000000004,1,3152.6820000000002,315685.67400000006,119123.35308000002,59561.676540000015,159426.7542054,17218.008,190816.722,1,4
PKR17931,Shawn Howell,84,Male,13446,2004-11-28,Victor Ramos,African,Statistician IV,Victor Dean,Low,Jade,Retail,289056.276,54635.310000000005,3,6996.132000000001,662878.1610000001,444874.2507000001,238614.37083000006,89541.05373180001,80211.384,404124.6330000001,3,3
PKR56891,Aaron Reynolds,61,Female,35281,2000-05-07,Todd Roberts,European,Staff Accountant II,Eric Shaw,High,Jade,Institutional,94483.24559999998,29841.4,1,1344.7060000000001,51539.609000000004,58388.04785000001,32909.62697,64460.404826400016,7951.196000000001,267677.16800000006,0,1
PKR37323,Brandon Little,64,Male,9057,2006-01-23,Anthony Berry,European,Staff Accountant IV,Jack Phillips,Mid,Jade,Private Bank,38502.756,1789.0800000000002,1,1802.4318,0.0,72128.92892399999,30207.842028,22322.97877212,26400.7926,823027.1166,2,1
PKR17259,Jean Morgan,78,Female,32235,1997-06-15,Joshua Ryan,American,Systems Administrator III,Peter Castillo,Mid,Silver,Retail,131489.18430000002,39765.72,3,1070.2248,601552.344,408648.56169600005,252400.58222399998,188218.71988704003,8950.2144,496349.5236000001,0,2
PKR24069,Howard Little,17,Male,28895,2016-06-20,Shawn Cook,Asian,Human Resources Assistant II,Lawrence Sanchez,Mid,Jade,Institutional,84832.26440000001,17913.58,1,2033.5536000000002,384710.43520000007,392769.71468800004,313460.445376,38521.64509440002,28135.598400000006,878596.2848000001,3,1
PKR70868,Linda Burke,42,Female,11097,2005-06-22,Jeremy Vasquez,Australian,Engineer I,Ernest Knight,High,Gold,Commercial,38807.25,35163.0,1,1061.28,608245.605,286374.4389,216950.3325,72316.7775,10444.005,1209141.945,1,2
PKR94996,Kenneth Bailey,40,Female,25969,2014-10-08,Stephen Payne,American,Statistician III,Victor Dean,High,Gold,Retail,194389.8551,27495.86,1,1306.5507,678417.6861,2178798.9454980004,904407.109452,563747.0982250801,691.0617000000001,1500584.7759,1,2
PKR92018,Todd Howell,70,Female,29156,2015-04-01,Jonathan Hawkins,European,Marketing Assistant,Steve Sanchez,Mid,Silver,Retail,71368.28190000002,12514.5,2,1228.0572,776907.3204,1563534.99072,525671.24688,978422.4566927999,23434.5636,357389.0748,3,3
PKR40311,Joshua Powell,22,Female,36109,2002-03-03,George Lewis,European,Senior Quality Engineer,Ernest Knight,Mid,Jade,Institutional,155237.1711,55594.74,2,5329.6026,655011.1680000001,193003.45845900002,120445.767309,18255.515093340007,37998.0069,2242488.7275,3,4
PKR22076,Kathy Barnes,32,Female,6365,1992-08-14,Samuel Fowler,Asian,Structural Engineer,Daniel Carroll,Mid,Gold,Retail,168014.1825,26765.55,1,2743.2270000000003,533283.183,504571.63828500005,323922.53322000004,173423.1408624,17508.757500000003,145955.6415,3,2
PKR88518,Willie Greene,73,Male,278,2008-10-04,Roy Rice,Australian,Research Assistant IV,Fred Bryant,Mid,Silver,Private Bank,102181.3056,17165.72,1,1441.0088,1170740.3224,1015970.509576,279562.354984,466664.57500256004,61358.2596,1213389.7248,1,2
PKR67149,Richard Hawkins,48,Male,19882,2009-10-25,Jonathan Hawkins,European,Analog Circuit Design manager,Ernest Knight,Mid,Silver,Retail,61144.4757,3109.59,1,1073.0016,434022.4944,153656.186112,57621.06979200001,47612.076557759996,4777.660800000001,818417.952,0,1
PKR94783,Karen Nelson,78,Female,30230,2013-08-31,Joe Hanson,European,Project Manager,Gregory Boyd,High,Platinum,Retail,86398.7391,38655.630000000005,3,4677.669,913188.9618,226275.79780800003,136817.924256,152815.09693824,49864.7178,1007081.5860000001,2,3
PKR28381,Sean Morris,46,Male,5842,2006-09-07,James Castillo,American,GIS Technical Architect,Nicholas Ward,High,Jade,Retail,69755.625,19885.25,1,3214.555,639721.995,602427.9959,255825.5873,98781.686451,24928.04,580494.54,3,1
PKR19580,William Bishop,53,Female,23798,2019-01-18,Dennis Morris,Asian,Health Coach IV,Lawrence Sanchez,Low,Gold,Private Bank,405403.08,6798.3,1,7229.624,410859.60400000005,327707.82768,105113.83152,114264.91802879999,24398.179,265531.90800000005,1,4
PKR96087,Joseph Young,53,Female,24426,2019-08-30,Gregory Simmons,European,Developer IV,Gregory Boyd,Mid,Gold,Commercial,135796.5,16855.0,1,3018.5499999999997,517134.19,43408.4353,46381.6158,15960.032924000001,22091.26,559782.25,0,2
PKR38737,Craig Lee,35,Male,18981,2005-06-27,Ernest Rivera,American,Office Assistant I,Gregory Boyd,Low,Jade,Retail,231029.022,28929.82,3,612.8976,511206.3855999999,319805.84736,105881.66567999999,79346.4237504,9542.8328,1832460.8159999999,1,2
PKR38628,Steven Ryan,72,Male,43285,2001-04-22,Chris Armstrong,European,Programmer Analyst II,Carl Anderson,Mid,Silver,Retail,110136.68820000002,5533.4400000000005,3,1100.2992000000002,289776.11520000006,398822.42400000006,253098.84600000005,93876.66288,211.75440000000003,504794.3472000001,1,1
PKR47104,Timothy Peterson,24,Female,41334,1995-02-06,Shawn Wallace,European,Associate Professor,Ryan Taylor,Mid,Platinum,Retail,134150.43060000002,4758.87,1,6849.4656,464695.11720000004,1433363.93568,432713.64096000005,375018.488832,43048.4868,1721832.4491,2,2
PKR35485,Nancy Rogers,81,Female,26760,1999-12-07,Patrick Graham,African,Systems Administrator III,Gregory Boyd,Low,Jade,Private Bank,33391.8879,5415.34,1,136.5068,194137.5796,94195.90206299999,49763.87278800001,88295.32857527997,18520.3359,216502.02670000002,0,2
PKR89040,Earl Hart,78,Female,31471,2018-03-29,Raymond Alexander,Asian,Database Administrator I,Victor Rogers,High,Platinum,Retail,356326.52249999996,40778.75,2,12841.815,1933191.3184999998,1245486.486365,380785.67736000003,478520.66788240004,31136.553999999996,2984485.534,3,5
PKR41722,Richard Moore,62,Female,1548,1999-11-13,Anthony Simpson,Asian,Quality Engineer,Ryan Taylor,High,Silver,Institutional,133139.86560000005,35311.72,1,7672.032,930495.5712,2500209.690624,729227.826432,755271.677376,30735.129600000004,2508430.3488,2,2
PKR34939,Kathy Patterson,64,Male,16709,2005-02-19,James Castillo,African,Web Designer I,Kevin Kim,Mid,Silver,Institutional,131466.9712,27583.359999999997,1,1374.327,568476.468,963625.9060440003,404484.94821600005,541771.89828696,66530.3706,689529.1698,3,5
PKR15036,Chris Cox,21,Female,40547,2014-03-03,Frank Brown,Asian,Database Administrator II,Jack Phillips,High,Silver,Retail,158341.70789999998,29558.01,2,4771.029599999999,209619.6048,603125.1290879999,360199.72987199994,248286.51147456001,40075.0128,779158.7712,2,2
PKR80720,Douglas Gibson,31,Female,7741,2013-05-01,Frank Brown,Asian,Nurse,Eugene Cunningham,High,Jade,Retail,180874.0608,66917.12000000001,1,4832.7047999999995,1371965.364,1340823.2175359998,541746.75456,885755.9437056001,67131.42480000001,171912.58920000002,3,5
PKR35191,Jeremy Duncan,79,Female,30692,2017-05-05,Jerry Green,Australian,Tax Accountant,Nicholas Morrison,Mid,Silver,Retail,82419.8144,19836.320000000003,1,387.72720000000004,648406.5336000001,780884.1119520001,229307.23922400002,269405.01862344,28843.869600000005,510418.69200000004,1,1
PKR83420,Donna Frazier,53,Male,22889,2005-12-07,Joe Hanson,Asian,Actuary,Steve Sanchez,High,Silver,Retail,465670.7328,38016.240000000005,2,3319.8660000000004,1139666.4036,740926.4866560001,292711.69843200006,690433.7186764801,69643.4112,1034359.9560000001,2,4
PKR67155,Gary Berry,81,Male,12232,1995-07-30,Patrick Graham,European,Accountant II,Daniel Carroll,Mid,Platinum,Institutional,128955.645,15151.849999999999,1,3600.8735,746744.6734999999,822927.4469150001,267320.380845,249132.11179534998,48009.814999999995,652707.6394999999,0,1
PKR53173,Anthony Moore,63,Male,2737,2015-03-14,Phillip Peters,Australian,Paralegal,Nicholas Ward,High,Gold,Retail,98343.50400000002,33137.08,1,304.164,355391.12,88035.7716,33956.654760000005,78037.423254,39942.112,961595.6839999999,2,2
PKR15625,Russell Hansen,53,Female,22802,2016-04-25,Raymond Alexander,American,Assistant Media Planner,Eugene Cunningham,Mid,Silver,Retail,196620.55199999997,64560.14,3,7586.081999999999,376984.1236,2262231.9007039997,1112573.0659199997,385691.99618560006,67077.4788,503031.2051999999,2,5
PKR33337,Wanda Murray,74,Male,39368,2002-02-19,Keith Griffin,European,Safety Technician IV,Victor Gutierrez,High,Platinum,Commercial,291034.50690000004,50628.73,1,2546.1700000000005,119243.74550000002,250481.40727500006,113855.18512500002,232264.57765500006,30391.537000000004,455877.4,1,3
PKR40896,Charles Tucker,69,Male,38575,2007-02-10,Mark Montgomery,European,Automation Specialist I,Kevin Kim,Low,Silver,Commercial,142762.8091,7367.8099999999995,2,535.1976,603533.196,1195910.2796129999,260334.21052800003,409375.54605527996,44364.2913,452542.2048,1,1
PKR71163,Aaron Burke,30,Male,10796,2014-05-06,Adam Hernandez,European,Safety Technician III,Fred Bryant,Mid,Platinum,Commercial,87475.5,38934.5,1,1094.8000000000002,254842.28000000003,227890.45440000005,166848.36839999998,240098.87160000004,19336.24,695647.1200000001,0,2
PKR78424,Julie Snyder,26,Female,8419,2006-06-23,Paul Holmes,American,GIS Technical Architect,Eugene Cunningham,Mid,Jade,Institutional,155729.6328,29286.71,1,6036.078100000001,816917.5449,853648.4215589999,314938.252614,549815.88627402,21103.3404,1157637.7236,1,2
PKR41219,Wayne Bennett,72,Female,20608,1993-09-17,Stephen Payne,European,Assistant Professor,Fred Bryant,High,Jade,Retail,79782.4896,6279.04,1,315.9552,398697.9264,361620.067968,166628.854848,139046.46142848002,29962.2144,500530.80960000004,1,1
PKR62450,Paul Snyder,68,Female,31209,2016-05-28,Frank Brown,European,Software Test Engineer I,Ryan Taylor,Mid,Gold,Commercial,234707.1685,25305.239999999998,2,2232.5146,260404.6934,68640.032352,57569.059391999996,49420.82329344001,3154.9444,441021.2892,0,2
PKR67674,Heather Shaw,72,Male,17828,2013-11-24,Todd Roberts,Australian,Sales Associate,Carl Anderson,Low,Silver,Institutional,72706.78800000002,36381.420000000006,1,295.812,269847.288,94217.51520000001,69092.84448,85298.25709439999,16365.564,679158.432,1,2
PKR14696,Mary Wright,78,Female,43366,2014-04-20,Douglas Tucker,European,Programmer Analyst IV,Kevin Kim,Mid,Jade,Private Bank,177519.5136,4661.36,1,2303.532,472207.032,294577.4304,140742.55008,95148.51001920002,26784.252,273850.23600000003,0,2
PKR39582,Aaron Williams,17,Male,18696,2012-04-03,George Lewis,European,Chief Design Engineer,Gregory Boyd,High,Gold,Retail,154263.77070000002,22358.31,1,681.8955000000001,75552.47700000001,208376.05717500005,265205.89095000003,82971.55731150003,16769.395500000002,345400.341,2,1
PKR55512,Andrew Young,17,Female,42590,2005-07-18,Donald Reynolds,European,Office Assistant II,Nicholas Ward,Mid,Jade,Institutional,99666.75,10370.0,1,7211.88,174924.36000000002,1102563.1656,431130.4686,239807.488518,72036.90000000001,1111998.42,2,2
PKR58447,Alan Nichols,63,Female,20967,2001-01-03,Victor Martinez,European,Programmer II,Nicholas Ward,High,Jade,Retail,266276.84010000003,17614.26,2,4604.176,825051.872,2217834.3680000002,443566.8736,838895.8496960001,96596.064,786745.7119999999,3,3
PKR66908,Larry Snyder,61,Male,19688,2004-11-27,Jonathan Hawkins,European,Payment Adjustment Coordinator,Carl Anderson,High,Silver,Commercial,265427.25649999996,26190.96,3,2007.9308999999996,840128.4901999999,1030232.5568489998,355566.988647,539458.9414934099,39235.6453,179763.23629999996,1,2
PKR93572,Emily Stewart,80,Male,13251,2000-02-19,Bruce Butler,Asian,Health Coach I,Eugene Cunningham,High,Gold,Commercial,84421.46299999999,35468.159999999996,2,28.175,159327.91,173284.9475,294584.41075,62382.58110000003,14989.1,403295.97,3,2
PKR70604,Bobby Gutierrez,79,Female,38986,2005-08-20,Anthony Berry,American,Web Designer I,Daniel Carroll,Mid,Gold,Retail,49503.768299999996,20847.33,1,4653.683999999999,135150.12,413227.3796279999,287158.00957199995,63034.68502800003,21961.5228,718739.9352000001,2,2
PKR28563,Stephen Freeman,33,Female,15693,2007-01-16,Patrick Graham,Asian,Professor,Victor Gutierrez,High,Silver,Private Bank,291792.24360000005,36552.78,1,1261.4976000000001,78291.25920000001,1937545.9424640003,572456.7557280001,564090.08006736,49095.6048,431914.824,2,2
PKR44786,Justin Romero,41,Female,7863,2002-01-20,Jesse Evans,European,Electrical Engineer,Juan Ramirez,Mid,Jade,Institutional,46821.12,27346.2,1,2450.7360000000003,947424.8520000001,117015.7806,95625.7992,23554.144224000003,44240.472,1209634.074,3,2
PKR79851,Debra Nichols,71,Male,12398,1997-02-12,Shawn Long,Asian,Safety Technician I,Joe Carroll,High,Silver,Institutional,285375.4887,56313.84,2,1778.3248000000003,713652.9904,341798.7489280001,213624.21808,98877.49522560003,2981.2272,789757.4832,1,3
PKR24079,Joshua Bennett,56,Female,31265,2001-08-02,Nicholas Simmons,American,Help Desk Operator,Jeremy Porter,Mid,Silver,Retail,72070.7328,17690.88,2,1015.7568000000001,152068.2368,208859.64339200003,119787.14841600001,112415.63159040001,2146.6240000000003,92649.29280000001,3,1
PKR15798,Jesse Tucker,67,Female,37174,2010-08-28,Chris Armstrong,American,Automation Specialist II,Eugene Cunningham,Mid,Jade,Retail,98374.083,21012.3,1,3358.8747999999996,544636.4332000001,994585.0433759999,617605.228548,95929.33160304,25196.837199999998,154219.6556,0,1
PKR37241,Ruby Wallace,64,Male,2684,1996-04-26,Anthony Torres,Australian,Internal Auditor,Victor Rogers,High,Platinum,Retail,91243.0575,2150.0499999999997,1,1529.4229999999998,125707.27749999998,0.0,0.0,0.0,954.0369999999998,133887.11,0,1
PKR86966,Cheryl Hunter,62,Male,34467,2005-11-04,Benjamin Kim,European,Software Consultant,Lawrence Sanchez,High,Jade,Institutional,471052.3488,9266.4,1,2021.9759999999999,1451497.432,2021380.9439999997,861284.0543999999,1021939.896384,18387.028,2487458.556,1,4
PKR71164,Ralph Porter,60,Female,43040,2007-09-10,Patrick Graham,European,Database Administrator I,Lawrence Sanchez,High,Jade,Commercial,35337.2166,6165.450000000001,1,900.4608000000001,705853.1808000001,119341.19577599998,29835.298944,53040.531456000004,20912.3856,394311.6288,2,1
PKR40932,Martha Reynolds,73,Female,38960,2011-09-02,Adam Hernandez,Asian,Accountant II,Jack Phillips,High,Gold,Retail,152280.51599999997,13713.06,2,1336.2624000000003,773813.1900000001,860495.0176260001,410866.9903980001,269621.77218948,25511.729400000004,674133.8358000001,2,1
PKR96715,Gary King,80,Male,26940,1996-10-11,Shawn Wallace,European,Desktop Support Technician,Nicholas Ward,Mid,Platinum,Institutional,512987.8047000001,61515.780000000006,1,6672.657000000001,2284895.8890000004,436494.5734410001,180714.31384500003,119688.48016965,107769.98100000001,346486.11030000006,0,5
PKR50507,Lisa Miller,69,Male,13803,2000-10-13,Shawn Long,European,Systems Administrator II,Victor Rogers,High,Silver,Institutional,91339.99199999998,2125.34,1,127.2544,216548.95080000002,47898.397092,15790.68036,30212.8350888,16043.391000000001,341117.1764,1,1
PKR38878,Sarah Wright,32,Female,2928,2013-05-25,James Castillo,European,Recruiter,Ernest Knight,High,Jade,Private Bank,159579.9675,25288.65,1,3928.4280000000003,212778.2475,336606.82839,104659.26597,128306.60282159998,20083.927499999998,1286219.0565,3,2
PKR59922,Frances Hughes,57,Male,42750,2002-06-17,Benjamin Kim,Asian,Physical Therapy Assistant,Lawrence Sanchez,High,Jade,Commercial,181593.39239999998,24063.41,3,70.70700000000001,203307.1495,307847.8312,232069.90352000002,219803.3514768,7288.554,366702.10850000003,3,2
PKR32848,Keith Hernandez,23,Male,29090,2007-07-10,Dennis Ruiz,European,Operator,Jeremy Porter,High,Jade,Private Bank,30326.3297,2020.58,3,3886.3770000000004,409137.2219,211383.963895,54863.013530000004,71354.1899499,36419.4541,711890.0512,1,1
PKR22297,James Ross,18,Male,21001,1998-09-23,Roy Rice,European,Dental Hygienist,Lawrence Sanchez,Mid,Silver,Retail,76587.3024,16762.62,1,5079.9168,822400.929,992388.8639700002,207709.29711,325718.94961619994,15336.7326,696597.1362000001,3,1
PKR17713,Charles Simmons,39,Female,37970,2017-11-22,Joshua Bennett,European,Assistant Professor,Joe Carroll,High,Jade,Retail,75928.83480000001,7975.76,1,301.78200000000004,620325.9972,1008768.9993680001,345468.83540000004,186553.17111600004,10227.5628,705476.7304,1,1
PKR25396,Matthew Webb,69,Female,38775,2000-11-01,Victor Ramos,European,Administrative Assistant I,Nicholas Morrison,Low,Silver,Retail,61750.3392,44720.64,2,908.2079999999999,761581.296,1156977.9647999997,636337.8806399999,115945.72032960002,83459.37599999999,2240804.16,3,2
PKR15088,Margaret Coleman,42,Female,8628,2010-12-25,Keith Griffin,American,Systems Administrator III,Jeremy Porter,Mid,Silver,Retail,286607.889,21810.06,2,6838.6032,1737252.2952,1822218.15402,1111108.6305000002,192592.16262000002,38869.6482,2515317.7617,3,3
